timestamp,equity
2026-07-01 00:00:00+00:00,500.0
2026-07-01 01:00:00+00:00,500.0
2026-07-01 02:00:00+00:00,500.0
2026-07-01 03:00:00+00:00,500.0
2026-07-01 04:00:00+00:00,500.0
2026-07-01 05:00:00+00:00,500.0
2026-07-01 06:00:00+00:00,500.0
2026-07-01 07:00:00+00:00,500.0
2026-07-01 08:00:00+00:00,500.0
2026-07-01 09:00:00+00:00,500.0
2026-07-01 10:00:00+00:00,500.0
2026-07-01 11:00:00+00:00,500.0
2026-07-01 12:00:00+00:00,500.0
2026-07-01 13:00:00+00:00,500.0
2026-07-01 14:00:00+00:00,500.0
2026-07-01 15:00:00+00:00,500.0
2026-07-01 16:00:00+00:00,500.0
2026-07-01 17:00:00+00:00,500.0
2026-07-01 18:00:00+00:00,500.0
2026-07-01 19:00:00+00:00,500.0
2026-07-01 20:00:00+00:00,500.0
2026-07-01 21:00:00+00:00,500.0
2026-07-01 22:00:00+00:00,500.0
2026-07-01 23:00:00+00:00,500.0
2026-07-02 00:00:00+00:00,500.0
2026-07-02 01:00:00+00:00,500.0
2026-07-02 02:00:00+00:00,500.0
2026-07-02 03:00:00+00:00,500.0
2026-07-02 04:00:00+00:00,500.0
2026-07-02 05:00:00+00:00,500.0
2026-07-02 06:00:00+00:00,500.0
2026-07-02 07:00:00+00:00,500.0
2026-07-02 08:00:00+00:00,500.0
2026-07-02 09:00:00+00:00,500.0
2026-07-02 10:00:00+00:00,500.0
2026-07-02 11:00:00+00:00,500.0
2026-07-02 12:00:00+00:00,500.0
2026-07-02 13:00:00+00:00,500.0
2026-07-02 14:00:00+00:00,500.0
2026-07-02 15:00:00+00:00,500.0
2026-07-02 16:00:00+00:00,500.0
2026-07-02 17:00:00+00:00,500.0
2026-07-02 18:00:00+00:00,500.0
2026-07-02 19:00:00+00:00,500.0
2026-07-02 20:00:00+00:00,500.0
2026-07-02 21:00:00+00:00,500.0
2026-07-02 22:00:00+00:00,500.0
2026-07-02 23:00:00+00:00,500.0
2026-07-03 00:00:00+00:00,500.0
2026-07-03 01:00:00+00:00,500.0
2026-07-03 02:00:00+00:00,496.40524606824806
2026-07-03 03:00:00+00:00,494.6399470119063
2026-07-03 04:00:00+00:00,491.97960405011855
2026-07-03 05:00:00+00:00,490.48146424429706
2026-07-03 06:00:00+00:00,486.180498390778
2026-07-03 07:00:00+00:00,482.0849822481387
2026-07-03 08:00:00+00:00,478.60557747457665
2026-07-03 09:00:00+00:00,476.28976385238576
2026-07-03 10:00:00+00:00,473.7476210043079
2026-07-03 11:00:00+00:00,473.7476210043079
2026-07-03 12:00:00+00:00,471.5697025028792
2026-07-03 13:00:00+00:00,466.97045683236087
2026-07-03 14:00:00+00:00,466.7618787623054
2026-07-03 15:00:00+00:00,464.6331241898986
2026-07-03 16:00:00+00:00,462.9819501575332
2026-07-03 17:00:00+00:00,461.7421459324583
2026-07-03 18:00:00+00:00,458.78150500937886
2026-07-03 19:00:00+00:00,455.4795538312478
2026-07-03 20:00:00+00:00,455.9727751329959
2026-07-03 21:00:00+00:00,454.4742883555435
2026-07-03 22:00:00+00:00,451.61124777325955
2026-07-03 23:00:00+00:00,448.11811654995876
2026-07-04 00:00:00+00:00,448.1798024429817
2026-07-04 01:00:00+00:00,444.87130660118754
2026-07-04 02:00:00+00:00,441.8178834330465
2026-07-04 03:00:00+00:00,437.5224385377303
2026-07-04 04:00:00+00:00,435.2318702845569
2026-07-04 05:00:00+00:00,431.5871501060168
2026-07-04 06:00:00+00:00,429.8475654189599
2026-07-04 07:00:00+00:00,428.6184911459154
2026-07-04 08:00:00+00:00,428.68840655898174
2026-07-04 09:00:00+00:00,424.37316994546336
2026-07-04 10:00:00+00:00,422.19865838881213
2026-07-04 11:00:00+00:00,420.9542299006357
2026-07-04 12:00:00+00:00,417.2936853039167
