strategy,side,entry_time,entry_price,exit_time,exit_price,bars_held,gross_pnl,fee,net_pnl,return_pct,exit_reason,partial
ema_pullback,1,2026-07-03 02:03:00+00:00,61599.25931,2026-07-03 02:03:00+00:00,61550.34435,0,-0.3970417870922671,0.4,-0.7970417870922671,-0.07940835741845342,sl,False
ema_pullback,1,2026-07-03 02:09:00+00:00,61578.05719,2026-07-03 02:09:00+00:00,61609.43844,0,0.1274043524269186,0.2,-0.0725956475730814,0.050961740970767444,tp1_partial,True
ema_pullback,1,2026-07-03 02:09:00+00:00,61578.05719,2026-07-03 02:11:00+00:00,61522.24716,2,-0.22658245707476987,0.2,-0.4265824570747699,-0.09063298282990795,sl,False
ema_pullback,1,2026-07-03 02:18:00+00:00,61535.652949999996,2026-07-03 02:26:00+00:00,61482.95109,8,-0.428222156371838,0.4,-0.828222156371838,-0.0856444312743676,sl,False
ema_pullback,1,2026-07-03 02:36:00+00:00,61410.940480000005,2026-07-03 02:42:00+00:00,61315.26786,6,-0.7789541997908489,0.4,-1.1789541997908488,-0.15579083995816978,sl,False
ema_pullback,1,2026-07-03 02:50:00+00:00,61366.336019999995,2026-07-03 02:50:00+00:00,61384.360949999995,0,0.07343166941775614,0.2,-0.12656833058224387,0.029372667767102456,tp1_partial,True
ema_pullback,1,2026-07-03 02:50:00+00:00,61366.336019999995,2026-07-03 02:53:00+00:00,61414.65791999999,3,0.1968583393354706,0.2,-0.003141660664529422,0.07874333573418824,tp2,False
ema_pullback,1,2026-07-03 02:57:00+00:00,61399.23931,2026-07-03 02:58:00+00:00,61408.65852,1,0.03835230739768214,0.2,-0.16164769260231787,0.015340922959072856,tp1_partial,True
ema_pullback,1,2026-07-03 02:57:00+00:00,61399.23931,2026-07-03 03:00:00+00:00,61365.26286,3,-0.13834230839754325,0.2,-0.33834230839754326,-0.0553369233590173,sl,False
ema_pullback,1,2026-07-03 03:04:00+00:00,61434.44283,2026-07-03 03:07:00+00:00,61375.26186,3,-0.48165953229012404,0.4,-0.8816595322901241,-0.09633190645802481,sl,False
ema_pullback,1,2026-07-03 03:17:00+00:00,61388.03819,2026-07-03 03:20:00+00:00,61430.05638,3,0.17111717216777844,0.2,-0.02888282783222157,0.06844686886711138,tp1_partial,True
ema_pullback,1,2026-07-03 03:17:00+00:00,61388.03819,2026-07-03 03:21:00+00:00,61484.45094000001,4,0.39263654957338856,0.2,0.19263654957338855,0.15705461982935542,tp2,False
ema_pullback,1,2026-07-03 03:32:00+00:00,61521.451530000006,2026-07-03 03:33:00+00:00,61496.04978,1,-0.206446283111672,0.4,-0.606446283111672,-0.0412892566223344,sl,False
ema_pullback,1,2026-07-03 03:58:00+00:00,61395.438930000004,2026-07-03 03:58:00+00:00,61419.35745000001,0,0.09739534571645558,0.2,-0.10260465428354443,0.03895813828658223,tp1_partial,True
ema_pullback,1,2026-07-03 03:58:00+00:00,61395.438930000004,2026-07-03 04:07:00+00:00,61346.96469,9,-0.19738534671634445,0.2,-0.39738534671634446,-0.07895413868653778,sl,False
ema_pullback,1,2026-07-03 04:12:00+00:00,61395.23891,2026-07-03 04:16:00+00:00,61336.96569,4,-0.47457442168624686,0.4,-0.8745744216862469,-0.09491488433724937,sl,False
ema_pullback,1,2026-07-03 04:20:00+00:00,61371.03649,2026-07-03 04:23:00+00:00,61377.661620000006,3,0.026988015760009976,0.2,-0.17301198423999004,0.01079520630400399,tp1_partial,True
ema_pullback,1,2026-07-03 04:20:00+00:00,61371.03649,2026-07-03 04:24:00+00:00,61396.459740000006,4,0.10356371447362012,0.2,-0.0964362855263799,0.04142548578944805,tp2,False
ema_pullback,1,2026-07-03 04:32:00+00:00,61425.1419,2026-07-03 04:32:00+00:00,61434.75591,0,0.0391289694358643,0.2,-0.1608710305641357,0.01565158777434572,tp1_partial,True
ema_pullback,1,2026-07-03 04:32:00+00:00,61425.1419,2026-07-03 04:34:00+00:00,61390.760310000005,2,-0.1399328879694295,0.2,-0.3399328879694295,-0.055973155187771795,sl,False
ema_pullback,1,2026-07-03 04:37:00+00:00,61441.443530000004,2026-07-03 04:37:00+00:00,61473.75201000001,0,0.1314604530093244,0.2,-0.0685395469906756,0.05258418120372976,tp1_partial,True
ema_pullback,1,2026-07-03 04:37:00+00:00,61441.443530000004,2026-07-03 04:48:00+00:00,61384.56093,11,-0.23145045400924102,0.2,-0.43145045400924104,-0.09258018160369641,sl,False
ema_pullback,1,2026-07-03 04:58:00+00:00,61425.44193,2026-07-03 04:58:00+00:00,61445.55483000001,0,0.08185899591461876,0.2,-0.11814100408538125,0.032743598365847504,tp1_partial,True
ema_pullback,1,2026-07-03 04:58:00+00:00,61425.44193,2026-07-03 05:02:00+00:00,61477.951590000004,4,0.21371299232914032,0.2,0.013712992329140306,0.08548519693165613,tp2,False
ema_pullback,1,2026-07-03 05:04:00+00:00,61506.35002,2026-07-03 05:18:00+00:00,61561.74320999999,14,0.22515232159764365,0.2,0.025152321597643634,0.09006092863905746,tp1_partial,True
ema_pullback,1,2026-07-03 05:04:00+00:00,61506.35002,2026-07-03 05:26:00+00:00,61629.43643999999,22,0.5002996436951901,0.2,0.3002996436951901,0.20011985747807604,tp2,False
ema_pullback,1,2026-07-03 05:27:00+00:00,61652.06459,2026-07-03 05:34:00+00:00,61706.02878000001,7,0.21882555904201295,0.2,0.01882555904201294,0.08753022361680518,tp1_partial,True
ema_pullback,1,2026-07-03 05:27:00+00:00,61652.06459,2026-07-03 05:35:00+00:00,61772.42214000001,8,0.488051579458082,0.2,0.28805157945808196,0.1952206317832328,tp2,False
ema_pullback,1,2026-07-03 05:38:00+00:00,61743.87377,2026-07-03 05:40:00+00:00,61670.73231,2,-0.5922973044455992,0.4,-0.9922973044455993,-0.11845946088911985,sl,False
ema_pullback,1,2026-07-03 05:45:00+00:00,61682.667649999996,2026-07-03 05:45:00+00:00,61652.63412,0,-0.24345193831765144,0.4,-0.6434519383176515,-0.04869038766353029,sl,False
ema_pullback,1,2026-07-03 05:49:00+00:00,61666.26601,2026-07-03 05:49:00+00:00,61666.23275999999,0,-0.0001347981731236736,0.2,-0.20013479817312368,-5.391926924946944e-05,tp1_partial,True
ema_pullback,1,2026-07-03 05:49:00+00:00,61666.26601,2026-07-03 05:50:00+00:00,61678.53152999999,1,0.04972540415371096,0.2,-0.15027459584628905,0.019890161661484385,tp2,False
ema_pullback,1,2026-07-03 05:52:00+00:00,61697.56914,2026-07-03 05:54:00+00:00,61707.92859,2,0.04197673483902209,0.2,-0.15802326516097792,0.016790693935608836,tp1_partial,True
ema_pullback,1,2026-07-03 05:52:00+00:00,61697.56914,2026-07-03 06:00:00+00:00,61662.533129999996,8,-0.14196673583891095,0.2,-0.34196673583891096,-0.05678669433556438,sl,False
ema_pullback,1,2026-07-03 06:03:00+00:00,61715.27091,2026-07-03 06:03:00+00:00,61735.425839999996,0,0.08164482510897297,0.2,-0.11835517489102704,0.03265793004358919,tp1_partial,True
ema_pullback,1,2026-07-03 06:03:00+00:00,61715.27091,2026-07-03 06:04:00+00:00,61767.92259,1,0.21328465071790426,0.2,0.013284650717904245,0.0853138602871617,tp2,False
ema_pullback,1,2026-07-03 06:09:00+00:00,61789.1783,2026-07-03 06:13:00+00:00,61743.825,4,-0.3670003489915641,0.4,-0.7670003489915641,-0.07340006979831282,sl,False
ema_pullback,1,2026-07-03 06:18:00+00:00,61772.97668,2026-07-03 06:20:00+00:00,61697.42964,2,-0.6114893927756659,0.4,-1.0114893927756659,-0.12229787855513319,sl,False
ema_pullback,1,2026-07-03 06:25:00+00:00,61715.07089,2026-07-03 06:31:00+00:00,61746.524730000005,6,0.12741555484907519,0.2,-0.07258444515092483,0.050966221939630074,tp1_partial,True
ema_pullback,1,2026-07-03 06:25:00+00:00,61715.07089,2026-07-03 06:37:00+00:00,61658.933489999996,12,-0.22740555584901956,0.2,-0.42740555584901957,-0.09096222233960782,sl,False
ema_pullback,1,2026-07-03 06:46:00+00:00,61660.765459999995,2026-07-03 06:48:00+00:00,61609.8384,2,-0.41296162657139535,0.4,-0.8129616265713954,-0.08259232531427907,sl,False
ema_pullback,1,2026-07-03 06:50:00+00:00,61649.66435,2026-07-03 06:51:00+00:00,61627.93659,1,-0.1762196131080973,0.4,-0.5762196131080973,-0.03524392262161946,sl,False
ema_pullback,1,2026-07-03 06:53:00+00:00,61672.56664,2026-07-03 06:53:00+00:00,61686.03078000001,0,0.054579129479925825,0.2,-0.14542087052007419,0.02183165179197033,tp1_partial,True
ema_pullback,1,2026-07-03 06:53:00+00:00,61672.56664,2026-07-03 06:54:00+00:00,61711.82820000001,1,0.15915325945975445,0.2,-0.04084674054024556,0.06366130378390178,tp2,False
ema_pullback,1,2026-07-03 07:02:00+00:00,61696.66905,2026-07-03 07:02:00+00:00,61677.8316,0,-0.1526618072746344,0.4,-0.5526618072746344,-0.030532361454926882,sl,False
ema_pullback,1,2026-07-03 07:03:00+00:00,61713.27071,2026-07-03 07:04:00+00:00,61673.832,1,-0.31953184093358455,0.4,-0.7195318409335846,-0.06390636818671691,sl,False
ema_pullback,1,2026-07-03 07:08:00+00:00,61749.074290000004,2026-07-03 07:10:00+00:00,61671.03228,2,-0.6319285827143251,0.4,-1.031928582714325,-0.126385716542865,sl,False
ema_pullback,1,2026-07-03 07:16:00+00:00,61705.669949999996,2026-07-03 07:19:00+00:00,61716.327750000004,3,0.043179986574326534,0.2,-0.15682001342567348,0.017271994629730614,tp1_partial,True
ema_pullback,1,2026-07-03 07:16:00+00:00,61705.669949999996,2026-07-03 07:30:00+00:00,61739.325450000004,14,0.13635497364861138,0.2,-0.06364502635138863,0.05454198945944455,tp2,False
ema_pullback,1,2026-07-03 07:33:00+00:00,61737.57314,2026-07-03 07:33:00+00:00,61739.72541,0,0.008715397652236945,0.2,-0.19128460234776307,0.003486159060894778,tp1_partial,True
ema_pullback,1,2026-07-03 07:33:00+00:00,61737.57314,2026-07-03 07:34:00+00:00,61754.22396,1,0.06742579580448771,0.2,-0.1325742041955123,0.026970318321795084,tp2,False
ema_pullback,1,2026-07-03 07:36:00+00:00,61825.08189,2026-07-03 07:36:00+00:00,61742.72511,0,-0.6660466713698243,0.4,-1.0660466713698242,-0.13320933427396486,sl,False
ema_pullback,1,2026-07-03 07:38:00+00:00,61755.774959999995,2026-07-03 07:41:00+00:00,61769.722409999995,3,0.05646212847720822,0.2,-0.1435378715227918,0.022584851390883287,tp1_partial,True
ema_pullback,1,2026-07-03 07:38:00+00:00,61755.774959999995,2026-07-03 07:44:00+00:00,61795.91978999999,6,0.16251447749621173,0.2,-0.03748552250378828,0.06500579099848469,tp2,False
ema_pullback,1,2026-07-03 08:02:00+00:00,61785.1779,2026-07-03 08:04:00+00:00,61737.32565,2,-0.38724700345971197,0.4,-0.787247003459712,-0.0774494006919424,sl,False
ema_pullback,1,2026-07-03 08:07:00+00:00,61758.67525,2026-07-03 08:07:00+00:00,61732.226160000006,0,-0.21413258860336626,0.4,-0.6141325886033663,-0.04282651772067325,sl,False
ema_pullback,1,2026-07-03 08:13:00+00:00,61742.87366999999,2026-07-03 08:13:00+00:00,61716.527729999994,0,-0.21335207153472258,0.4,-0.6133520715347226,-0.042670414306944515,sl,False
ema_pullback,1,2026-07-03 08:17:00+00:00,61761.87557,2026-07-03 08:17:00+00:00,61722.627120000005,0,-0.3177401077749664,0.4,-0.7177401077749664,-0.06354802155499328,sl,False
ema_pullback,1,2026-07-03 08:26:00+00:00,61741.1735,2026-07-03 08:26:00+00:00,61749.62441999999,0,0.034219142271363356,0.2,-0.16578085772863665,0.013687656908545343,tp1_partial,True
ema_pullback,1,2026-07-03 08:26:00+00:00,61741.1735,2026-07-03 08:27:00+00:00,61770.322349999995,1,0.11802840935637438,0.2,-0.08197159064362564,0.04721136374254975,tp2,False
ema_pullback,1,2026-07-03 08:32:00+00:00,61764.375819999994,2026-07-03 08:43:00+00:00,61810.418340000004,11,0.1863635768545313,0.2,-0.013636423145468701,0.07454543074181252,tp1_partial,True
ema_pullback,1,2026-07-03 08:32:00+00:00,61764.375819999994,2026-07-03 08:51:00+00:00,61693.83,19,-0.28554413067163886,0.2,-0.4855441306716389,-0.11421765226865555,sl,False
ema_pullback,1,2026-07-03 09:03:00+00:00,61579.457330000005,2026-07-03 09:03:00+00:00,61560.54333,0,-0.1535739418638271,0.4,-0.5535739418638271,-0.030714788372765423,sl,False
ema_pullback,1,2026-07-03 09:06:00+00:00,61592.95868,2026-07-03 09:06:00+00:00,61553.94399,0,-0.31671388123033495,0.4,-0.716713881230335,-0.06334277624606699,sl,False
ema_pullback,1,2026-07-03 09:07:00+00:00,61617.66115,2026-07-03 09:14:00+00:00,61665.63282,7,0.19463441611011767,0.2,-0.005365583889882342,0.07785376644404707,tp1_partial,True
ema_pullback,1,2026-07-03 09:07:00+00:00,61617.66115,2026-07-03 09:36:00+00:00,61545.24486,29,-0.29381304259387675,0.2,-0.49381304259387676,-0.1175252170375507,sl,False
ema_pullback,1,2026-07-03 09:42:00+00:00,61597.45913,2026-07-03 09:43:00+00:00,61597.83960000001,1,0.001544178953871711,0.2,-0.1984558210461283,0.0006176715815486844,tp1_partial,True
ema_pullback,1,2026-07-03 09:42:00+00:00,61597.45913,2026-07-03 09:44:00+00:00,61610.53833000001,2,0.05308335840770173,0.2,-0.14691664159229828,0.021233343363080692,tp2,False
ema_pullback,1,2026-07-03 09:54:00+00:00,61702.96968,2026-07-03 09:55:00+00:00,61702.72910999999,1,-0.0009747099744827903,0.2,-0.2009747099744828,-0.0003898839897931161,tp1_partial,True
ema_pullback,1,2026-07-03 09:54:00+00:00,61702.96968,2026-07-03 10:00:00+00:00,61678.33155,6,-0.09982554376142261,0.2,-0.2998255437614226,-0.03993021750456904,sl,False
ema_pullback,1,2026-07-03 10:01:00+00:00,61719.67135,2026-07-03 10:01:00+00:00,61664.43294,0,-0.44749436275148824,0.4,-0.8474943627514883,-0.08949887255029765,sl,False
ema_pullback,1,2026-07-03 10:05:00+00:00,61704.169799999996,2026-07-03 10:07:00+00:00,61669.53243,2,-0.28067284684540894,0.4,-0.680672846845409,-0.05613456936908179,sl,False
ema_pullback,1,2026-07-03 10:09:00+00:00,61691.468530000006,2026-07-03 10:09:00+00:00,61654.63392,0,-0.29853892991776876,0.4,-0.6985389299177688,-0.05970778598355375,sl,False
ema_pullback,1,2026-07-03 10:11:00+00:00,61686.46803,2026-07-03 10:12:00+00:00,61709.22846,1,0.0922423941865369,0.2,-0.10775760581346311,0.03689695767461476,tp1_partial,True
ema_pullback,1,2026-07-03 10:11:00+00:00,61686.46803,2026-07-03 10:16:00+00:00,61638.8355,5,-0.19304286467186627,0.2,-0.3930428646718663,-0.0772171458687465,sl,False
ema_pullback,1,2026-07-03 10:22:00+00:00,61716.67105,2026-07-03 10:37:00+00:00,61768.42254,15,0.20963334995044436,0.2,0.009633349950444348,0.08385333998017774,tp1_partial,True
ema_pullback,1,2026-07-03 10:22:00+00:00,61716.67105,2026-07-03 10:38:00+00:00,61832.516129999996,16,0.4692617004007915,0.2,0.2692617004007915,0.1877046801603166,tp2,False
ema_pullback,1,2026-07-03 10:44:00+00:00,61906.29001,2026-07-03 10:44:00+00:00,62006.89869,0,0.4062942553323401,0.2,0.20629425533234008,0.16251770213293604,tp1_partial,True
ema_pullback,1,2026-07-03 10:44:00+00:00,61906.29001,2026-07-03 12:01:00+00:00,62119.887389999996,77,0.862583511164583,0.2,0.662583511164583,0.3450334044658332,tp2,False
ema_pullback,1,2026-07-03 12:02:00+00:00,62130.81246,2026-07-03 12:18:00+00:00,62007.99858,16,-0.9883492194719956,0.4,-1.3883492194719955,-0.19766984389439912,sl,False
ema_pullback,1,2026-07-03 12:35:00+00:00,61933.69275,2026-07-03 12:35:00+00:00,61899.60942,0,-0.2751598401986022,0.4,-0.6751598401986022,-0.055031968039720436,sl,False
ema_pullback,1,2026-07-03 12:41:00+00:00,61915.290909999996,2026-07-03 12:42:00+00:00,61934.70591,1,0.07839339731208206,0.2,-0.12160660268791795,0.03135735892483282,tp1_partial,True
ema_pullback,1,2026-07-03 12:41:00+00:00,61915.290909999996,2026-07-03 12:51:00+00:00,61966.50272999999,10,0.2067817951240669,0.2,0.006781795124066903,0.08271271804962677,tp2,False
ema_pullback,1,2026-07-03 12:54:00+00:00,61962.69565,2026-07-03 12:56:00+00:00,61930.206360000004,2,-0.26216814535889865,0.4,-0.6621681453588987,-0.05243362907177973,sl,False
