side,entry_time,entry_price,exit_time,exit_price,bars_held,notional,gross_pnl,fee,net_pnl,return_pct,exit_reason,equity_after
-1,2022-04-29 03:14:00+00:00,39329.16669,2022-04-29 03:17:00+00:00,39424.38188804166,3,0.0005919157318975617,-1.4330172332619824e-06,4.7353258551804936e-07,-1.9065498187800318e-06,-0.24209818324443244,sl,3.755449897439074e-05
-1,2022-04-29 09:03:00+00:00,39277.0719,2022-04-29 09:30:00+00:00,39254.12311351381,27,0.0005633174846158611,3.291348375281891e-07,4.506539876926889e-07,-1.215191501644998e-07,0.058427946321004676,sl,3.743297982422624e-05
-1,2022-04-29 10:48:00+00:00,38838.21579,2022-04-29 11:09:00+00:00,38924.76355017182,21,0.0005614946973633936,-1.2512446160739441e-06,4.4919575789071495e-07,-1.700440373964659e-06,-0.22284175112416982,sl,3.5732539450261584e-05
-1,2022-04-29 16:45:00+00:00,38495.25009,2022-04-29 16:47:00+00:00,38635.864307959324,2,0.0005359880917539237,-1.957840153818454e-06,4.28790473403139e-07,-2.386630627221593e-06,-0.3652768007236462,sl,3.334590882303999e-05
-1,2022-04-30 14:04:00+00:00,38404.75914,2022-04-30 14:04:00+00:00,38461.34575293077,0,0.0005001886323455999,-7.369914865949639e-07,4.001509058764799e-07,-1.1371423924714438e-06,-0.14734271011695999,sl,3.220876643056855e-05
-1,2022-04-30 23:03:00+00:00,38014.498170000006,2022-05-01 00:32:00+00:00,37664.1031619118,89,0.0004831314964585282,4.453218449766362e-06,3.865051971668226e-07,4.066713252599539e-06,0.9217404541847385,sl,3.6275479683168086e-05
1,2022-05-01 15:52:00+00:00,38383.137930000004,2022-05-01 16:46:00+00:00,38490.26732397754,54,0.0005441321952475213,1.518702103690512e-06,4.3530575619801704e-07,1.0833963474924949e-06,0.2791053565576407,sl,3.735887603066058e-05
-1,2022-05-01 18:52:00+00:00,38015.598060000004,2022-05-01 19:38:00+00:00,37919.44866149515,46,0.0005603831404599087,1.4173261670759493e-06,4.48306512367927e-07,9.690196547080224e-07,0.2529209151283074,sl,3.83278956853686e-05
1,2022-05-01 21:04:00+00:00,38408.64048,2022-05-01 21:07:00+00:00,38288.139779052144,3,0.000574918435280529,-1.8037106644069508e-06,4.599347482244232e-07,-2.263645412631374e-06,-0.3137333148008792,sl,3.6064250272737226e-05
1,2022-05-02 00:16:00+00:00,38639.163530000005,2022-05-02 00:54:00+00:00,38602.081072767745,38,0.0005409637540910584,-5.191692428773595e-07,4.327710032728467e-07,-9.519402461502063e-07,-0.09597116977821951,sl,3.511231002658702e-05
1,2022-05-02 04:52:00+00:00,38913.890999999996,2022-05-02 05:16:00+00:00,38912.70809834869,24,0.0005266846503988054,-1.601012200695823e-08,4.213477203190443e-07,-4.3735784232600255e-07,-0.003039792785841655,sl,3.467495218426102e-05
-1,2022-05-02 13:36:00+00:00,38323.76724,2022-05-02 13:39:00+00:00,38474.40563091618,3,0.0005201242827639152,-2.0444411046890108e-06,4.160994262111322e-07,-2.460540530900143e-06,-0.3930678056069503,sl,3.2214411653360874e-05
1,2022-05-03 11:32:00+00:00,38511.05072,2022-05-03 11:44:00+00:00,38439.730293148685,12,0.0004832161748004131,-8.948907704127248e-07,3.865729398403305e-07,-1.2814637102530553e-06,-0.18519470520256265,sl,3.093294794310782e-05
-1,2022-05-03 13:32:00+00:00,38234.67615,2022-05-03 13:32:00+00:00,38314.49343078476,0,0.0004639942191466173,-9.68616988590121e-07,3.711953753172939e-07,-1.3398123639074149e-06,-0.208756262173182,sl,2.9593135579200406e-05
-1,2022-05-03 18:06:00+00:00,37862.2134,2022-05-03 19:54:00+00:00,37742.649033323585,108,0.0004438970336880061,1.4017740363389893e-06,3.551176269504049e-07,1.0466564093885844e-06,0.3157881062400225,sl,3.063979198858899e-05
1,2022-05-04 06:09:00+00:00,38285.52817,2022-05-04 07:00:00+00:00,38293.91924458415,51,0.0004595968798288349,1.007302728112501e-07,3.6767750386306793e-07,-2.6694723105181783e-07,0.021917092398182625,sl,3.0372844757537173e-05
1,2022-05-04 07:53:00+00:00,38671.466759999996,2022-05-04 09:06:00+00:00,38833.10768194046,73,0.0004555926713630576,1.9043089284788973e-06,3.644741370904461e-07,1.5398347913884512e-06,0.41798497828806624,sl,3.191267954892562e-05
1,2022-05-04 16:23:00+00:00,39343.83399,2022-05-04 16:24:00+00:00,39227.3227269699,1,0.00047869019323388434,-1.4175740734362091e-06,3.829521545871075e-07,-1.8005262280233165e-06,-0.29613601729743255,sl,3.0112153320902306e-05
1,2022-05-04 18:54:00+00:00,39528.75248,2022-05-04 19:40:00+00:00,39760.195292633136,46,0.0004516822998135346,2.6446223401140693e-06,3.613458398508277e-07,2.2832765002632414e-06,0.5855049757774067,sl,3.239542982116555e-05
-1,2022-05-05 13:57:00+00:00,39085.19109,2022-05-05 15:08:00+00:00,36791.459390863085,71,0.00048593144731748323,2.851710157315213e-05,3.887451578539866e-07,2.8128356415298143e-05,5.868544159999689,sl,6.052378623646369e-05
-1,2022-05-05 18:25:00+00:00,36104.3892,2022-05-05 18:35:00+00:00,36337.981808818375,10,0.0009078567935469553,-5.873763316237371e-06,7.262854348375643e-07,-6.600048751074935e-06,-0.6469922743309375,sl,5.392373748538875e-05
-1,2022-05-06 07:36:00+00:00,36230.87655,2022-05-06 07:50:00+00:00,36173.47822331811,14,0.0008088560622808313,1.2814204049783396e-06,6.47084849824665e-07,6.343355551536746e-07,0.15842378696711013,sl,5.455807304054242e-05
-1,2022-05-06 10:57:00+00:00,35867.212920000005,2022-05-06 11:02:00+00:00,35980.10957205753,5,0.0008183710956081363,-2.5759279663262396e-06,6.546968764865091e-07,-3.2306248428127486e-06,-0.31476282338784856,sl,5.1327448197729674e-05
-1,2022-05-06 13:37:00+00:00,35304.16923,2022-05-06 13:40:00+00:00,35507.3543764556,3,0.0007699117229659451,-4.431052467757453e-06,6.159293783727561e-07,-5.046981846130209e-06,-0.5755273410680939,sl,4.6280466351599465e-05
-1,2022-05-07 13:15:00+00:00,35878.51179,2022-05-07 13:20:00+00:00,35930.38853058454,5,0.000694206995273992,-1.0037539019621157e-06,5.553655962191936e-07,-1.5591194981813093e-06,-0.1445900010797141,sl,4.4721346853418153e-05
-1,2022-05-07 21:13:00+00:00,35633.836260000004,2022-05-07 21:13:00+00:00,35553.451857974294,0,0.0006708202028012723,1.5132662247055112e-06,5.366561622410179e-07,9.766100624644934e-07,0.2255844738107582,sl,4.5697956915882646e-05
