start,end,bars,final,peak,mult_final,mult_peak,hit_10000x,trades,pf,mdd,liq,bars_to_target
2023-11-22 00:00:00+00:00,2024-01-21 00:00:00+00:00,86401,5.566850909135334e-21,100.0,5.566850909135334e-23,1.0,False,2145,0.12951218436827686,-100.0,0,-1.0
2023-12-22 00:00:00+00:00,2024-02-20 00:00:00+00:00,86401,2.6972749620526903e-22,100.0,2.69727496205269e-24,1.0,False,2178,0.0931995845304373,-100.0,0,-1.0
2024-01-21 00:00:00+00:00,2024-03-21 00:00:00+00:00,86401,1.845536506978211e-24,100.0,1.8455365069782112e-26,1.0,False,2265,0.046824013628790656,-100.0,0,-1.0
2024-02-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,86401,4.912905990596361e-26,100.0,4.91290599059636e-28,1.0,False,2389,0.06773422972802493,-100.0,0,-1.0
2024-03-21 00:00:00+00:00,2024-05-20 00:00:00+00:00,86401,2.6421893143707167e-25,102.8638165938262,2.6421893143707167e-27,1.028638165938262,False,2388,0.1775617906487394,-100.0,0,-1.0
2024-04-20 00:00:00+00:00,2024-06-19 00:00:00+00:00,86401,5.624369789239866e-22,100.0,5.6243697892398655e-24,1.0,False,2103,0.046838194287778745,-100.0,0,-1.0
2024-05-20 00:00:00+00:00,2024-07-19 00:00:00+00:00,86401,4.336305683745497e-20,100.0,4.336305683745497e-22,1.0,False,1976,0.1021102159130535,-100.0,0,-1.0
2024-06-19 00:00:00+00:00,2024-08-18 00:00:00+00:00,86401,5.1474957973677165e-24,100.0,5.147495797367716e-26,1.0,False,2273,0.04397831558195543,-100.0,0,-1.0
2024-07-19 00:00:00+00:00,2024-09-17 00:00:00+00:00,86401,7.705872965558422e-24,103.07511262832043,7.705872965558422e-26,1.0307511262832043,False,2298,0.13983090077922494,-100.0,0,-1.0
2024-08-18 00:00:00+00:00,2024-10-17 00:00:00+00:00,86401,8.130180981506522e-21,100.0,8.130180981506522e-23,1.0,False,2115,0.13769904572830305,-100.0,0,-1.0
2024-09-17 00:00:00+00:00,2024-11-16 00:00:00+00:00,86401,1.435418788753719e-19,104.94807847683056,1.435418788753719e-21,1.0494807847683056,False,2002,0.16525256746485414,-100.0,0,-1.0
2024-10-17 00:00:00+00:00,2024-12-16 00:00:00+00:00,86401,8.861967720459466e-22,100.0,8.861967720459466e-24,1.0,False,2190,0.04641576619211595,-100.0,0,-1.0
2024-11-16 00:00:00+00:00,2025-01-15 00:00:00+00:00,86401,4.3889630943505767e-23,100.0,4.388963094350576e-25,1.0,False,2294,0.06630638050421142,-100.0,0,-1.0
2024-12-16 00:00:00+00:00,2025-02-14 00:00:00+00:00,86401,6.062558919435681e-25,106.76832806830446,6.062558919435681e-27,1.0676832806830445,False,2322,0.14243992099431715,-100.0,0,-1.0
2025-01-15 00:00:00+00:00,2025-03-16 00:00:00+00:00,86401,3.5152512411742315e-26,100.0,3.5152512411742316e-28,1.0,False,2269,0.28613854075724277,-100.0,0,-1.0
2025-02-14 00:00:00+00:00,2025-04-15 00:00:00+00:00,86401,7.692599148434347e-25,100.0,7.692599148434347e-27,1.0,False,2229,0.07748833709949716,-100.0,0,-1.0
2025-03-16 00:00:00+00:00,2025-05-15 00:00:00+00:00,86401,5.348370386471005e-21,100.0,5.348370386471005e-23,1.0,False,2048,0.1093662828074866,-100.0,0,-1.0
2025-04-15 00:00:00+00:00,2025-06-14 00:00:00+00:00,86401,4.618667752444375e-17,100.0,4.618667752444375e-19,1.0,False,1799,0.04439398691446765,-100.0,0,-1.0
2025-05-15 00:00:00+00:00,2025-07-14 00:00:00+00:00,86401,3.128188460193046e-14,100.0,3.1281884601930456e-16,1.0,False,1555,0.07909423985948741,-99.99999999999997,0,-1.0
2025-06-14 00:00:00+00:00,2025-08-13 00:00:00+00:00,86401,5.966197659239503e-13,100.0,5.966197659239503e-15,1.0,False,1439,0.02241845083899077,-99.9999999999994,0,-1.0
2025-07-14 00:00:00+00:00,2025-09-12 00:00:00+00:00,86401,1.6539117063223358e-14,110.30622217594251,1.6539117063223358e-16,1.103062221759425,False,1561,0.26196139128306783,-99.99999999999999,0,-1.0
2025-08-13 00:00:00+00:00,2025-10-12 00:00:00+00:00,86401,2.3247732886682425e-13,100.0,2.3247732886682426e-15,1.0,False,1402,0.09342193887538969,-99.99999999999977,0,-1.0
2025-09-12 00:00:00+00:00,2025-11-11 00:00:00+00:00,86401,4.178071333697159e-18,100.0,4.178071333697159e-20,1.0,False,1765,0.03553181375948217,-100.0,0,-1.0
2025-10-12 00:00:00+00:00,2025-12-11 00:00:00+00:00,86401,2.966611311165697e-23,102.93236979383397,2.966611311165697e-25,1.0293236979383398,False,2284,0.06786968510453968,-100.0,0,-1.0
2025-11-11 00:00:00+00:00,2026-01-10 00:00:00+00:00,86401,4.295674556387976e-19,104.62075204909122,4.295674556387976e-21,1.0462075204909123,False,1955,0.20652709584620238,-100.0,0,-1.0
2025-12-11 00:00:00+00:00,2026-02-09 00:00:00+00:00,86401,7.161249127779023e-18,105.15506344064858,7.161249127779023e-20,1.0515506344064858,False,1729,0.1267605488357521,-100.0,0,-1.0
2026-01-10 00:00:00+00:00,2026-03-11 00:00:00+00:00,86401,3.4665359988355e-24,100.0,3.4665359988355e-26,1.0,False,2154,0.11088684241624305,-100.0,0,-1.0
2026-02-09 00:00:00+00:00,2026-04-10 00:00:00+00:00,86401,7.591257196944469e-26,100.0,7.591257196944469e-28,1.0,False,2330,0.13102892551246528,-100.0,0,-1.0
2026-03-11 00:00:00+00:00,2026-05-10 00:00:00+00:00,86401,1.6574988118813303e-20,100.0,1.6574988118813303e-22,1.0,False,1998,0.09047718353600111,-100.0,0,-1.0
2026-04-10 00:00:00+00:00,2026-06-09 00:00:00+00:00,86401,4.244040199271972e-17,100.0,4.244040199271972e-19,1.0,False,1732,0.10109961789375763,-100.0,0,-1.0
2026-05-10 00:00:00+00:00,2026-07-09 00:00:00+00:00,86401,1.3612156579968495e-19,100.0,1.3612156579968495e-21,1.0,False,1942,0.0903621409103674,-100.0,0,-1.0
